Price,Close,High,Low,Open,Volume,rsi,macd,macd_signal,bb_high,bb_low,return_1d,return_2d,return_3d,target
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL,,,,,,,,,
Date,,,,,,,,,,,,,,
2020-04-17,68.53975677490234,69.5455618535008,67.1001303953059,68.99782307580948,215250000,56.80975700578222,0.821893598845449,-0.5420942132634361,71.25554973503604,53.77180812934384,-0.013568691024787416,-0.005730557546792747,-0.014805482698149741,0
2020-04-20,67.11709594726562,68.26831182918983,67.09771030256397,67.36430914394938,130015200,53.81495308414828,0.8629941682021922,-0.2610765369703104,71.4371754086572,54.74600520962894,-0.02075672419306951,-0.03404377364059441,-0.026368334137391036,0
2020-04-21,65.0424575805664,67.19462567466853,64.32991524140354,66.95953507438317,180991600,49.700326582843964,0.7198625603182052,-0.0648887175126073,70.97934005012917,56.270227744670635,-0.030910729038832074,-0.05102584775463581,-0.06390218481696275,1
2020-04-22,66.91593170166016,67.35217892207115,65.9707244599182,66.31244725801642,116862400,53.18156913737052,0.7489697767890107,0.09788298134771628,71.25077190257231,56.70697574757418,0.028803864287771264,-0.0029972131953314163,-0.023691725060757673,0
2020-04-23,66.65660858154297,68.28527633787508,66.61782989731152,66.86019112654976,124814400,52.638505292221474,0.7425525632819898,0.226816897734571,71.39332235483008,57.27963525625389,-0.0038753569370200136,0.024816882095470616,-0.006860954861403146,1
2020-04-24,68.5809326171875,68.59062913382022,67.13403630423794,67.18251149112648,126161200,56.21179733376852,0.8825700249073094,0.35796752316911873,71.87736806250155,57.39009905480801,0.028869216070158243,0.024881980616374477,0.05440254209703066,1
2020-04-27,68.62944030761719,68.96147404586024,67.84903676526578,68.29739917309554,117087600,56.30129850536411,0.9860820966433863,0.48359043786397227,72.18419201123653,57.94196193468632,0.0007073057857123199,0.02959694121942613,0.02560688557093682,0
2020-04-28,67.5169906616211,69.27410964320943,67.42489960373554,69.0923387140796,112004800,53.59574361057378,0.9672014734324392,0.5803126449776657,72.37931413637773,58.32293272031171,-0.0162095106853527,-0.015513669980331657,0.01290767859912334,1
2020-04-29,69.7345962524414,70.2047776093199,68.80393005840862,69.00751259495229,137280800,57.93529119239235,1.1182897334501973,0.6879080626721721,72.81413315701437,58.698570929289325,0.03284514859281007,0.016103234120380172,0.016821929816754677,1
2020-04-30,71.20572662353516,71.3826529846121,69.88486235394257,70.2750603851693,183064000,60.56961519748957,1.3412748131131735,0.8185814127603724,72.97355925337558,59.82099412186855,0.021096133772227077,0.05463418801351971,0.03753908387377636,0
2020-05-01,70.05936431884766,72.46600961904917,69.2789608424837,69.37590385770176,240616800,57.545369282440724,1.4092453348328746,0.9367141971748729,72.83851138443715,61.02582539229626,-0.016099299298612868,0.004657201501971464,0.03765531657014054,1
2020-05-04,71.05061340332031,71.17906454911665,69.39286360998993,70.08359453961356,133568000,59.431603902576626,1.5255128177355033,1.0544739212869991,72.30398594110024,62.81456950933922,0.014148702234313415,-0.0021783812562566895,0.018871797093581444,1
2020-05-05,72.11698913574219,72.95071215203899,71.36566802967198,71.51108621089136,147751200,61.41757229646928,1.684287823533495,1.1804367017362982,72.76238724647841,63.20661261619249,0.015008677354670708,0.029369732895806244,0.0127976014769835,1
2020-05-06,72.86105346679688,73.49361268962589,72.43449536031221,72.81984880576161,142333600,62.78646782314689,1.8488455915387476,1.3141184796967882,73.10626052230177,63.861268011633776,0.010317462500468055,0.025480991320927293,0.03999021651407553,1
2020-05-07,73.61478424072266,73.9613663577404,73.18580760432597,73.48875908671029,115215200,64.17315888373864,2.0168298237473294,1.4546607485068965,73.69435199524123,64.1861503240947,0.01034476909216342,0.020768963359815817,0.03608935538454494,1
2020-05-08,75.36695098876953,75.42041508755761,73.9477309492938,74.27580576384341,133838400,67.23016911683294,2.265231571632455,1.6167749131320084,74.61793076379823,64.30422804967833,0.02380183228299959,0.03439282583410086,0.04506513502539744,1
2020-05-11,76.5528793334961,77.04862926819315,74.66463023297625,74.8736289600459,145946400,69.14895266129851,2.5286376913880844,1.7991474687832238,75.76460761703589,64.19032020889185,0.015735389705539227,0.03991175309521755,0.05066940005721432,0
2020-05-12,75.67802429199219,77.6902073991129,75.55651563234407,77.23819132874591,162301200,66.075310323797,2.636404617328651,1.9665988984923093,76.57445505659709,63.991298117231025,-0.01142811412347633,0.004127449752730605,0.0280275229025011,0
2020-05-13,74.76427459716797,76.78132273772488,73.68527713795434,75.85785250180612,200622400,62.92904948647167,2.617901183451906,2.096859355484229,77.12394995495973,64.02475152209107,-0.012074174813267557,-0.02336430388903099,-0.00799656061038434,1
2020-05-14,75.22355651855469,75.28431082691709,73.27698610540817,74.00118013095506,158929200,63.86053064277382,2.610208433448804,2.199529171077144,77.69164822250148,64.03115451187351,0.006143066643277795,-0.006005280630530296,-0.01736476572161738,0
2020-05-15,74.77885437011719,74.82502825231288,72.95622454544424,72.99025052866202,166348400,62.23005214028527,2.538960569799528,2.267415450821621,78.11988700697198,64.22682548692451,-0.005911740537391519,0.00019500988978737865,-0.011881519506979799,1
2020-05-18,76.54074096679688,76.91498975496503,75.41314434155754,76.10574525863018,135178400,65.94040675315097,2.5947549285581744,2.332883346368932,78.70409605968685,64.58498093616275,0.023561294319370596,0.017510265523237978,0.02376089889456634,0
2020-05-19,76.09842681884766,77.40585342154391,76.0668333890782,76.55772557449362,101729600,64.23442478848271,2.5736142812699114,2.3810295333491283,78.82039804645395,65.57427587322378,-0.005778806716034923,0.017646331437484397,0.01163027036719777,1
2020-05-20,77.57839965820312,77.64886932121465,76.91981756866943,76.95870121876094,111504800,67.28432928186197,2.645782669795821,2.433980160638467,79.28336618487843,66.1775545304536,0.01944813974773152,0.013556945991108016,0.03743765950504696,0
2020-05-21,77.00000762939453,77.98179927461916,76.76184808396121,77.4398682042287,102688800,64.95315618792507,2.626033950020343,2.4723909185148423,79.42324262327307,67.07201799684412,-0.007455580823488073,0.011847561746487711,0.006000290261063412,1
2020-05-22,77.49578857421875,77.57841356436222,76.63550527544366,76.73756838596826,81803200,66.03930511476209,2.6201844705808526,2.5019496289280445,79.74293483847553,67.64381137734479,0.006438712931178481,-0.0010648722369672736,0.018362557726686157,0
2020-05-26,76.97085571289062,78.79591020427941,76.91495907592241,78.61607981377851,125522000,63.78527602292088,2.5438669069188364,2.510333084526203,79.84813508512298,68.37275267122467,-0.0067736953321714255,-0.00037859628072012264,-0.00783135444903782,1
2020-05-27,77.30622100830078,77.4520328550853,76.08627697001077,76.82748410104101,112945200,64.61619858611118,2.4818367947728177,2.5046338265755264,79.63087779732172,69.56893299369392,0.004357042575453551,-0.0024461660356732695,0.00397679673461937,1
2020-05-28,77.34025573730469,78.60151611780931,76.7035515978113,76.98058746337966,133560800,64.70470628197589,2.407669684780984,2.485240998216618,79.6169846919386,70.34339204756336,0.00044025860480556567,0.004799219405744459,-0.0020069843765136985,0
2020-05-29,77.264892578125,78.04497574805899,76.90765698167542,77.5832445308995,153532400,64.32104223740437,2.3161118430604546,2.4514151671853854,79.67944142352485,70.88685191143608,-0.0009744363845352044,-0.0005346067837327384,0.00382010648720299,1
2020-06-01,78.21513366699219,78.33664233901912,77.08752963075794,77.21876107311124,80791200,66.97966148905064,2.293786762270983,2.4198894862025053,79.55409070945441,71.82777956032098,0.012298484566019008,0.01131206409064811,0.011757302929007674,1
2020-06-02,78.57720947265625,78.60151268485856,77.50550233633703,77.94779558300193,87642800,67.95936679369623,2.2790391220783732,2.391719413377679,79.4902860112487,72.6442438654603,0.004629229519770739,0.016984646593591224,0.01599365975143674,1
2020-06-03,79.00977325439453,79.27223605785474,78.32446277639103,78.89798738729773,104491200,69.13746335439143,2.276019259820231,2.3685793826661894,79.55080582976035,73.27300245881386,0.00550495219467928,0.010159665401654694,0.022583098455811967,0
2020-06-04,78.32933044433594,79.13128449132041,77.95508176147044,78.83237798726375,87560400,65.08352602265795,2.193435391324769,2.3335505843979054,79.47230200397098,73.89833398235714,-0.008612134702218555,-0.003154591897369108,0.0014600342924675491,1
2020-06-05,80.56022644042969,80.62098075901221,78.55047625158724,78.57963713789907,137250400,71.07243652092878,2.2816997289004775,2.3231804132984197,79.93125113765495,74.13392906864388,0.028480978752641217,0.019623562024953856,0.025236540990470013,1
2020-06-08,81.0365219116211,81.07054788300238,79.54440000402361,80.25643869458965,95654400,72.1699582123801,2.362845504145696,2.331113431467875,80.59207516668118,74.0400621319028,0.0059122906207766945,0.0345616571969678,0.025651872847437085,1
2020-06-09,83.59552001953125,83.98920686535521,80.68417746439864,80.71577090052271,147712400,77.17956247552561,2.603630840890247,2.3856169133523495,81.91155326610934,73.42484810107817,0.031578330949359135,0.03767732184002748,0.06723138759545111,1
2020-06-10,85.74620819091797,86.21522971767824,84.1058417038533,84.54570234634012,166651600,80.37665221983634,2.934174182884604,2.4953283672588005,83.58003280144982,72.76318695563026,0.02572731374700732,0.05811807032430738,0.06437397186716032,0
2020-06-11,81.6294937133789,85.3136361549305,81.5274306203534,84.88835596262886,201662400,62.365765276337335,2.831310128599199,2.5625247195268805,83.88600959228934,73.14373207641184,-0.048010455090597204,-0.023518321384842222,0.007317340228452984,1
2020-06-12,82.334228515625,84.52138342512704,81.2212129470712,83.77289367482358,200146000,63.8587917546227,2.774671151448203,2.604954005911145,84.2643328383417,73.47647603006651,0.008633335454959257,-0.039791609999780264,-0.015088027487735745,1
2020-06-15,83.35247802734375,84.00619497470306,80.82266775236279,80.98549256096754,138808800,65.96008225634418,2.779903581664186,2.6399439210617537,84.68694546641966,73.9112257677112,0.012367268511242813,0.021107374743921214,-0.0279164550138995,1
2020-06-16,85.56153106689453,85.83371668323046,83.7729272287711,85.41086152161019,165428800,70.03099975913838,2.92854400642247,2.697663938133897,85.6269643045278,73.87328593961283,0.026502547876574356,0.03919758051363864,0.048169321830195067,0
2020-06-17,85.44245910644531,86.3683545073001,85.32095044579455,86.30760017697472,114406400,69.5481881943849,3.002127840867658,2.7585567186806497,86.33922860767728,74.0954248652231,-0.001391652988959824,0.02507401253764696,0.037751378094597055,1
2020-06-18,85.47648620605469,85.89447630079682,84.86651034841641,85.39871888231193,96820400,69.61266152602995,3.0282811226283997,2.8125015994702,87.01479689718222,74.20966523050332,0.0003982457898008551,-0.0009939614191025736,0.025482243947374306,0
2020-06-19,84.98799896240234,86.65023617971444,83.87740827164068,86.18364717992426,264476000,67.40628146964107,2.975293615994289,2.845060002775018,87.45946798166925,74.56379327931707,-0.005714872771849455,-0.005318902906069178,-0.006703153827901764,1
2020-06-22,87.21160888671875,87.35498818998958,85.33551521428704,85.38168909015546,135445200,71.78949829495707,3.0772546960298968,2.891498941425994,88.26841506410157,74.72642822813476,0.026163810790510666,0.020299415168766766,0.020705745115193963,1
2020-06-23,89.0731201171875,90.49477263698164,88.03786416864946,88.4582867176972,212155600,74.83993828730586,3.270566925884026,2.9673125383176004,89.29711515044976,74.90795458221625,0.021344764237599456,0.048067035400990665,0.042077465637304634,0
2020-06-24,87.50080108642578,89.62234460688504,87.12655239933392,88.7013070407747,192623200,68.1379954004665,3.2593237995165794,3.0257147905573967,89.81990017811147,75.40462756236705,-0.017652003530280846,0.00331598285364354,0.02956655239212158,1
2020-06-25,88.66242218017578,88.70130583433298,86.89568925164441,87.65633451294114,137522400,70.25713061242539,3.3060367216700826,3.081779176779934,90.41924063347955,75.93750375128607,0.013275548101584267,-0.004610795450652128,0.016635552445105395,0
2020-06-26,85.93818664550781,88.77905873731159,85.78994227456904,88.5579121618439,205256800,60.152825518498766,3.0876415984074868,3.0829516611054446,90.40963812081401,76.8144356706899,-0.030725931772221382,-0.017858287255845262,-0.03519505623644115,1
2020-06-29,87.9188003540039,88.01358066282918,85.36711865011787,85.84586303787991,130646000,64.18568009151207,3.039345184011623,3.0742303656866805,90.66609382823083,77.52834663197424,0.023046957188729955,-0.008387113817629799,0.004777090751035162,1
2020-06-30,88.6526870727539,88.93945305521017,87.48620727559833,87.50564539182193,140223200,65.57592477531915,3.025413370422129,3.0644669666337707,90.94065496364851,78.26133325656633,0.008347324073975315,0.031586661683278505,-0.00010979970073554668,0
2020-07-01,88.48500061035156,89.2748066128043,88.43640161382518,88.73045038740587,110737200,64.95547878738583,2.966643788752421,3.044902331057501,91.07960781337258,79.06990314243797,-0.0018914989261942239,0.006440036193258614,0.029635416620428234,0
2020-07-02,88.48500061035156,90.0305940593183,88.37078963118077,89.39389009933322,114041600,64.95547878738581,2.886791338284681,3.0132801325029375,90.89786379298248,80.26721417942964,0.0,-0.0018914989261942239,0.006440036193258614,1
2020-07-06,90.8520278930664,91.32104954760916,89.88481627546255,89.9164097141323,118655600,69.6556344926751,2.9801536593224256,3.0066548378668356,91.36042118796588,80.8338369297099,0.026750604807453948,0.026750604807453948,0.024808507140991587,0
2020-07-07,90.57010650634766,92.01119713048321,90.45832063925833,91.23111377416458,112424400,68.47762111664859,2.996849456530313,3.004693761599531,91.6406522958224,81.50696428132602,-0.0031030830379545904,0.02356451242146651,0.02356451242146651,1
2020-07-08,92.67949676513672,92.71109019742121,91.46197784699565,91.549467922268,117092000,72.25807664262811,3.1440485267643368,3.0325647146324926,92.55336394786175,81.50265030384722,0.02329013777455624,0.020114783505121636,0.04740347093690889,1
2020-07-09,93.07803344726562,93.62724735467383,92.02819721331936,93.57378326638127,125642800,72.91890313786745,3.2553379208010966,3.0771193558662135,93.47604339710854,81.31315338023522,0.004300160186873514,0.0276904492846346,0.024501440483191583,1
2020-07-10,93.2408676147461,93.29919680465662,92.05980720131565,92.67220807313528,90257200,73.19980252674185,3.3184222181411513,3.125379928321201,93.96050080385959,81.98983336362087,0.0017494371276411957,0.006057120174400188,0.029488329112335343,0
2020-07-13,92.81074523925781,97.16318631484916,92.59688881181457,94.54831758778411,191649200,71.101845453397,3.2957187035607376,3.1594476833691085,94.24696398355526,82.75102185628849,-0.0046130241651703985,-0.0028716572332745383,0.0014161543674939825,1
2020-07-14,94.34660339355469,94.53858170931154,91.25542322619387,92.19103384207206,170989200,73.97060719963451,3.3628916009865577,3.2001364668925985,94.82555386574076,83.27184451072408,0.016548279515885556,0.011858917737416208,0.01362910129604078,1
2020-07-15,94.99545288085938,96.47542722006055,93.79494692925732,96.22511971933456,153198000,75.0954221934901,3.428956461478535,3.245900465809786,95.61324098122692,83.4275495766344,0.0068772956732539026,0.023539382600253678,0.018817770694315117,0
2020-07-16,93.82654571533203,94.6843964625213,93.22629270528407,93.8654293721476,110577600,69.28661276714875,3.348394097246654,3.26639919209716,96.00610711370962,83.87309210504037,-0.012304874918522168,-0.005512203508305502,0.01094485852317617,0
2020-07-17,93.63699340820312,94.43408983970495,93.16310671610415,94.27856262727252,92186800,68.36312885547983,3.231996116755596,3.2595185770288473,96.25413345188798,84.44111648707687,-0.002020241773623477,-0.014300257869816035,-0.007521309298136769,1
2020-07-20,95.61026763916016,95.74878924107003,93.3793712332009,93.72445896521012,90318000,72.47591350951174,3.2613814425810546,3.259891150139289,96.67118865523493,85.0862881514057,0.021073660731017796,0.019010845067662485,0.006472044078487338,0
2020-07-21,94.29069519042969,96.47785049123863,94.0403877137668,96.40251573529238,103433200,66.27151320956915,3.1419723550232703,3.2363073911160853,96.95021555073544,85.51516988627628,-0.01380157676904148,0.006981234215592602,0.004946888660975368,1
2020-07-22,94.55558776855469,95.23846569726479,93.90430327124304,93.9917859277632,89001600,66.88437189193326,3.0337433057042347,3.1957945740337155,97.30897676415817,85.70465543799027,0.002809318327646526,-0.01103103146396267,0.009810165052470454,0
2020-07-23,90.25176239013672,94.36604333190014,89.44008553110294,94.28827601915101,197004400,50.74952065067225,2.571050791797532,3.070845817586479,97.18465217170169,86.10407616081784,-0.045516351597882476,-0.04283490319098748,-0.056045290755244115,0
2020-07-24,90.02818298339844,90.37327079762859,86.6551018188381,88.44614547198108,185438800,50.07373012671618,2.161407293563329,2.888958112781849,97.13668676374263,86.28861764909917,-0.0024772857705737117,-0.04788088035831428,-0.045206074665402274,1
2020-07-27,92.161865234375,92.25421298171179,90.86901902055509,91.09259075129832,121214000,56.08389756330999,1.9860383814228442,2.7083741665100485,96.75715179122763,87.29052048050089,0.02370015899765554,0.021164161160436512,-0.025315505838098606,0
2020-07-28,90.64789581298828,91.90915633753387,90.64303072000025,91.73175101837745,103625600,51.359461708274104,1.7052356801033142,2.5077464692287017,96.55781021785785,87.76277159976911,-0.016427287116385636,0.0068835425647113535,0.004389204292090998,1
2020-07-29,92.38544464111328,92.57014013630604,91.09502355323384,91.1314746598381,90329200,55.94615965221984,1.604408562166597,2.3270788878162807,96.43940031300443,88.25445726145847,0.019168109888724416,0.0024259427277182333,0.02618359695373984,1
2020-07-30,93.50333404541016,93.60782969927278,91.1484959328642,91.55676319653618,158130000,58.64791304718305,1.5963054614231424,2.180924202537653,96.31012821493947,88.8855627030293,0.01210027627879584,0.03150032559291627,0.014555573583756143,1
2020-07-31,103.29206085205078,103.44273037041387,98.0088604443455,100.01132775994397,374336800,73.80006236324743,2.3526324586761405,2.2152658537653505,98.91302608768886,87.7633708544498,0.10468853230288766,0.11805556874577028,0.1394865807491894,1
2020-08-03,105.89476776123047,108.51935112132352,104.87895742584206,105.1778638999422,308151200,76.28794424274827,3.126009062285519,2.397414495469384,101.77884249554344,86.40182843341162,0.02519755039942173,0.13252397727125298,0.14622783028859598,1
2020-08-04,106.60195922851562,107.69553697101213,105.36013709111648,106.08433124379282,173071600,76.92899503666038,3.7527210019647868,2.668475796768465,104.13166190674808,85.65219429442381,0.006678247492640121,0.0320440733698375,0.14008725268281963,1
2020-08-05,106.98835754394531,107.30914213352884,105.855896128936,106.32249256981191,121776800,77.29025381665096,4.231792375856443,2.981139112586061,106.17198170564197,85.04276057341076,0.0036246830567288058,0.01032713707990407,0.03578490603637863,1
2020-08-06,110.7210922241211,111.21684951983971,106.73075289757836,107.32128306989559,202428800,80.47150054454143,4.85667565039121,3.3562464201470914,108.85494458702688,84.12410356971141,0.03488916706327205,0.03864031229271836,0.045576609354042175,0
2020-08-07,108.20378112792969,110.69919956892333,107.40524752399855,110.2415021197791,198045600,73.04056260546102,5.090098690853125,3.7030168742882985,110.50412166962397,83.97121783843266,-0.02273560570641664,0.011360335011079581,0.015026195681641763,1
