Price,Close,High,Low,Open,Volume,SMA_short,SMA_long,Position,Signal,buy_and_hold
Ticker,BTC-USD,BTC-USD,BTC-USD,BTC-USD,BTC-USD,,,,,
Date,,,,,,,,,,
2017-05-26,2202.419921875,2573.7900390625,2071.989990234375,2320.889892578125,1763480064,1636.2814849853517,1335.5232147216798,1,0.0,690396.4641058182
2017-05-27,2038.8699951171875,2260.199951171875,1855.8299560546875,2196.27001953125,1700480000,1657.405484008789,1345.637515258789,1,0.0,639128.1796079958
2017-05-28,2155.800048828125,2267.340087890625,2054.080078125,2054.080078125,1147139968,1681.0087341308595,1356.7334161376953,1,0.0,675782.4501346662
2017-05-29,2255.610107421875,2307.050048828125,2107.169921875,2159.429931640625,994625024,1707.1417358398437,1368.745316772461,1,0.0,707070.0855446543
2017-05-30,2175.469970703125,2301.9599609375,2124.570068359375,2255.360107421875,1443970048,1730.8014862060547,1380.0213165283203,1,0.0,681948.4152972844
2017-05-31,2286.409912109375,2311.080078125,2145.570068359375,2187.18994140625,1544829952,1757.410482788086,1392.0856158447266,1,0.0,716724.9547365825
2017-06-01,2407.8798828125,2448.389892578125,2288.330078125,2288.330078125,1653180032,1786.814730834961,1405.0114141845704,1,0.0,754802.3610638372
2017-06-02,2488.550048828125,2488.550048828125,2373.320068359375,2404.030029296875,1317030016,1818.8482330322265,1418.7225152587891,1,0.0,780090.1805313446
2017-06-03,2515.35009765625,2581.909912109375,2423.570068359375,2493.719970703125,1514950016,1850.4782348632812,1432.2088165283203,1,0.0,788491.2391873383
2017-06-04,2511.81005859375,2585.889892578125,2452.5400390625,2547.7900390625,1355120000,1881.6362365722657,1445.5901165771484,1,0.0,787381.5368879394
2017-06-05,2686.81005859375,2686.81005859375,2510.219970703125,2512.39990234375,1369309952,1916.779489135742,1461.019817504883,1,0.0,842239.0960747725
2017-06-06,2863.199951171875,2999.909912109375,2690.840087890625,2690.840087890625,2089609984,1955.4162384033202,1477.999817504883,1,0.0,897532.3473437076
2017-06-07,2732.159912109375,2869.3798828125,2700.56005859375,2869.3798828125,1517709952,1990.8082366943358,1493.5217169189452,1,0.0,856454.9947796159
2017-06-08,2805.6201171875,2815.300048828125,2670.949951171875,2720.489990234375,1281170048,2027.903988647461,1509.778218383789,1,0.0,879482.6950536168
2017-06-09,2823.81005859375,2901.7099609375,2795.6201171875,2807.43994140625,1348950016,2064.8019897460936,1525.7913189697265,1,0.0,885184.7281238934
2017-06-10,2947.7099609375,2950.989990234375,2746.550048828125,2828.139892578125,2018889984,2102.954739379883,1542.7583184814453,1,0.0,924023.8494156939
2017-06-11,2958.110107421875,2996.60009765625,2840.530029296875,2942.409912109375,1752400000,2140.586993408203,1559.5895196533204,1,0.0,927284.0017089414
2017-06-12,2659.6298828125,2997.260009765625,2518.56005859375,2953.219970703125,2569530112,2169.825491333008,1573.6343182373048,1,0.0,833718.8783511813
2017-06-13,2717.02001953125,2789.0400390625,2650.3798828125,2680.909912109375,1781200000,2199.3092407226563,1588.1333184814453,1,0.0,851709.0659042629
2017-06-14,2506.3701171875,2786.830078125,2412.93994140625,2716.8798828125,1696560000,2223.082244873047,1600.4687200927735,1,0.0,785676.2688441322
2017-06-15,2464.580078125,2534.7099609375,2212.9599609375,2499.580078125,2026259968,2245.2267456054688,1612.8791204833985,1,0.0,772576.2714653255
2017-06-16,2518.56005859375,2539.919921875,2385.14990234375,2469.570068359375,1195190016,2268.272998046875,1626.564721069336,1,0.0,789497.4713137173
2017-06-17,2655.8798828125,2685.18994140625,2484.9599609375,2514.010009765625,1534509952,2291.586245727539,1641.2386199951172,1,0.0,832543.3592257493
2017-06-18,2548.2900390625,2662.10009765625,2516.330078125,2655.35009765625,1178659968,2311.4094970703127,1655.5543206787108,1,0.0,798816.9808176478
2017-06-19,2589.60009765625,2662.85009765625,2549.030029296875,2549.030029296875,1446840064,2331.4712493896486,1669.6920220947266,1,0.0,811766.5178708945
2017-06-20,2721.7900390625,2763.449951171875,2589.820068359375,2591.260009765625,1854189952,2353.3017517089843,1684.6961224365234,1,0.0,853204.332354308
2017-06-21,2689.10009765625,2772.010009765625,2660.39990234375,2709.429931640625,1626579968,2377.4232543945313,1699.2679229736327,1,0.0,842956.9586656939
2017-06-22,2705.409912109375,2723.739990234375,2642.360107421875,2691.030029296875,1097939968,2399.9357513427735,1713.9220220947266,1,0.0,848069.6250182001
2017-06-23,2744.909912109375,2765.169921875,2706.3701171875,2707.340087890625,961318976,2423.3357482910155,1728.8750213623048,1,0.0,860451.7598060851
2017-06-24,2608.719970703125,2757.93994140625,2583.18994140625,2738.52001953125,982750016,2445.09299621582,1743.0841204833985,1,0.0,817760.0582555442
2017-06-25,2589.409912109375,2682.260009765625,2552.1201171875,2607.25,1161100032,2466.466995239258,1757.9759197998046,1,0.0,811706.9000714993
2017-06-26,2478.449951171875,2615.25,2376.2900390625,2590.570068359375,1663280000,2482.450994873047,1773.0222393798829,1,0.0,776924.0850743701
2017-06-27,2552.449951171875,2552.449951171875,2332.989990234375,2478.449951171875,1489789952,2499.045993041992,1788.1793389892578,1,0.0,800120.995816231
2017-06-28,2574.7900390625,2603.97998046875,2484.419921875,2553.030029296875,1183869952,2513.722994995117,1803.3849395751954,1,0.0,807123.9826373683
2017-06-29,2539.320068359375,2588.830078125,2510.47998046875,2567.56005859375,949979008,2525.0877471923827,1817.572739868164,1,0.0,796005.1482533573
2017-06-30,2480.840087890625,2559.25,2478.429931640625,2539.239990234375,860273024,2536.0787506103516,1831.889740600586,1,0.0,777673.325454447
2017-07-01,2434.550048828125,2515.27001953125,2419.22998046875,2492.60009765625,779913984,2542.607504272461,1845.849341430664,1,0.0,763162.7051251219
2017-07-02,2506.469970703125,2514.280029296875,2394.840087890625,2436.39990234375,803747008,2547.2587554931642,1861.5388409423829,1,0.0,785707.5701020946
2017-07-03,2564.06005859375,2595.0,2480.469970703125,2498.56005859375,964112000,2550.2692596435545,1877.451651611328,1,0.0,803760.4367022938
2017-07-04,2601.639892578125,2631.590087890625,2559.35009765625,2561.0,985516032,2557.6857574462892,1893.80080078125,1,0.0,815540.6536567465
2017-07-05,2601.989990234375,2622.64990234375,2538.550048828125,2602.8701171875,941566016,2567.6750091552735,1909.3630004882812,1,0.0,815650.3993875975
2017-07-06,2608.56005859375,2616.719970703125,2581.68994140625,2608.10009765625,761956992,2581.9172607421874,1924.9771008300781,1,0.0,817709.9303240885
2017-07-07,2518.659912109375,2916.139892578125,2498.8701171875,2608.590087890625,917411968,2590.9887573242186,1939.7640002441406,1,0.0,789528.7725716796
2017-07-08,2571.340087890625,2571.340087890625,2492.31005859375,2520.27001953125,733329984,2598.8820068359373,1955.2131005859376,1,0.0,806042.5203482092
2017-07-09,2518.43994140625,2635.489990234375,2517.590087890625,2572.610107421875,527856000,2607.4562561035154,1969.679599609375,1,0.0,789459.8179667307
2017-07-10,2372.56005859375,2537.159912109375,2321.1298828125,2525.25,1111200000,2609.610009765625,1982.6002001953125,1,0.0,743730.5933635593
2017-07-11,2337.7900390625,2413.469970703125,2296.81005859375,2385.889892578125,1329760000,2607.857763671875,1994.9564001464844,1,0.0,732831.1739100572
2017-07-12,2398.840087890625,2423.7099609375,2275.139892578125,2332.77001953125,1117410048,2605.6150146484374,2007.5067004394532,1,0.0,751968.640578331
2017-07-13,2357.89990234375,2425.219970703125,2340.830078125,2402.699951171875,835769984,2601.678759765625,2019.7531994628907,1,0.0,739135.0482825731
2017-07-14,2233.340087890625,2363.25,2183.219970703125,2360.590087890625,882502976,2594.717010498047,2030.838800048828,1,0.0,700089.0631759259
2017-07-15,1998.8599853515625,2231.139892578125,1990.4100341796875,2230.1201171875,993608000,2577.518258666992,2039.0005993652344,1,0.0,626586.1711578041
2017-07-16,1929.8199462890625,2058.77001953125,1843.030029296875,1991.97998046875,1182870016,2554.183758544922,2046.5297985839843,1,0.0,604944.0681341905
2017-07-17,2228.409912109375,2230.489990234375,1932.6199951171875,1932.6199951171875,1201760000,2541.590008544922,2057.0543981933592,1,0.0,698543.5922632321
2017-07-18,2318.8798828125,2387.610107421875,2164.77001953125,2233.52001953125,1512450048,2529.421502685547,2068.3644970703126,1,0.0,726903.3738202477
2017-07-19,2273.429931640625,2397.169921875,2260.22998046875,2323.080078125,1245100032,2515.661999511719,2079.2274963378904,1,0.0,712656.0973262489
2017-07-20,2817.60009765625,2900.699951171875,2269.889892578125,2269.889892578125,2249260032,2512.4092529296877,2095.353397216797,1,0.0,883238.0806971685
2017-07-21,2667.760009765625,2838.409912109375,2621.85009765625,2838.409912109375,1489449984,2505.150500488281,2110.0272973632814,1,0.0,836267.4436113385
2017-07-22,2810.1201171875,2862.419921875,2657.7099609375,2668.6298828125,1177129984,2508.9127563476563,2126.4356982421873,1,0.0,880893.3180041354
2017-07-23,2730.39990234375,2832.179931640625,2653.93994140625,2808.10009765625,1072840000,2509.2472534179688,2142.064296875,1,0.0,855903.2814088321
2017-07-24,2754.860107421875,2777.260009765625,2699.18994140625,2732.699951171875,866473984,2515.459503173828,2157.887697753906,1,0.0,863570.8651105196
2017-07-25,2576.47998046875,2768.080078125,2480.9599609375,2757.5,1460089984,2518.257000732422,2171.8230981445313,1,0.0,807653.7315557433
2017-07-26,2529.449951171875,2610.760009765625,2450.800048828125,2577.77001953125,937404032,2518.529248046875,2185.178497314453,1,0.0,792911.1451802473
2017-07-27,2671.780029296875,2693.320068359375,2529.340087890625,2538.7099609375,789104000,2518.9267517089843,2199.779597167969,1,0.0,837527.6062362973
2017-07-28,2809.010009765625,2897.449951171875,2679.72998046875,2679.72998046875,1380099968,2525.4447509765623,2215.766796875,1,0.0,880545.3306692826
2017-07-29,2726.449951171875,2808.760009765625,2692.800048828125,2807.02001953125,803745984,2528.865997314453,2230.7404968261717,1,0.0,854665.0832362822
2017-07-30,2757.179931640625,2758.530029296875,2644.85009765625,2724.389892578125,705942976,2529.7507446289064,2246.0917956542967,1,0.0,864298.0645069947
2017-07-31,2875.340087890625,2889.6201171875,2720.610107421875,2763.239990234375,860574976,2534.4067443847657,2262.5280969238283,1,0.0,901337.9374499079
2017-08-01,2718.260009765625,2921.35009765625,2685.610107421875,2871.300048828125,1324669952,2534.727996826172,2277.6385974121094,1,0.0,852097.7678338249
2017-08-02,2710.669921875,2762.530029296875,2668.590087890625,2727.1298828125,1094950016,2533.8719970703123,2292.2437963867187,1,0.0,849718.4895727207
2017-08-03,2804.72998046875,2813.31005859375,2685.139892578125,2709.56005859375,804796992,2538.772247314453,2307.6361962890624,1,0.0,879203.6623237127
2017-08-04,2895.889892578125,2899.330078125,2743.719970703125,2806.929931640625,1002120000,2546.434246826172,2323.784295654297,1,0.0,907779.7210323217
2017-08-05,3252.909912109375,3290.010009765625,2874.830078125,2897.6298828125,1945699968,2565.7957458496094,2343.136094970703,1,0.0,1019695.4173312923
2017-08-06,3213.93994140625,3293.2900390625,3155.60009765625,3257.610107421875,1105030016,2582.3329956054686,2362.110694580078,1,0.0,1007479.4317635446
2017-08-07,3378.93994140625,3397.679931640625,3180.889892578125,3212.780029296875,1482279936,2602.4367431640626,2382.6821936035158,1,0.0,1059202.2732825587
2017-08-08,3419.93994140625,3484.85009765625,3345.830078125,3370.219970703125,1752760064,2624.4522399902344,2403.4026928710937,1,0.0,1072054.6157206167
2017-08-09,3342.469970703125,3422.760009765625,3247.669921875,3420.39990234375,1468960000,2645.992987060547,2422.6113928222658,1,0.0,1047769.9671317659
2017-08-10,3381.280029296875,3453.449951171875,3319.469970703125,3341.840087890625,1515110016,2669.661236572266,2441.895993652344,1,0.0,1059935.8247680578
2017-08-11,3650.6201171875,3679.719970703125,3372.1201171875,3373.820068359375,2021190016,2698.264990234375,2463.5012951660156,1,0.0,1144366.3379843254
2017-08-12,3884.7099609375,3949.919921875,3613.699951171875,3650.6298828125,2219589888,2731.2812377929686,2486.9716943359376,1,0.0,1217746.8948903375
2017-08-13,4073.260009765625,4208.39013671875,3857.800048828125,3880.0400390625,3159089920,2768.071740722656,2512.149794921875,1,0.0,1276852.011823304
2017-08-14,4325.1298828125,4325.1298828125,3989.159912109375,4066.10009765625,2463089920,2811.1502380371094,2539.613093261719,1,0.0,1355806.1059264415
2017-08-15,4181.93017578125,4455.97021484375,3906.179931640625,4326.990234375,3258050048,2850.484490966797,2565.465295410156,1,0.0,1310917.0407607048
2017-08-16,4376.6298828125,4381.22998046875,3994.419921875,4200.33984375,2272039936,2896.933740234375,2591.998094482422,1,0.0,1371949.9019157097
2017-08-17,4331.68994140625,4484.7001953125,4243.7099609375,4384.43994140625,2553359872,2940.942486572266,2617.7613940429687,1,0.0,1357862.4990840172
2017-08-18,4160.6201171875,4370.1298828125,4015.39990234375,4324.33984375,2941710080,2981.996990966797,2641.4962951660154,1,0.0,1304236.939043096
2017-08-19,4193.7001953125,4243.259765625,3970.550048828125,4137.75,2975820032,3027.525494384766,2664.94759765625,1,0.0,1314606.6095782232
2017-08-20,4087.659912109375,4196.2900390625,4069.8798828125,4189.31005859375,2109769984,3071.2722412109374,2688.581796875,1,0.0,1281365.9746524864
2017-08-21,4001.739990234375,4109.14013671875,3988.60009765625,4090.47998046875,2800890112,3111.3447387695314,2710.550096435547,1,0.0,1254432.5049405668
2017-08-22,4100.52001953125,4128.759765625,3674.580078125,3998.35009765625,3764239872,3154.9102416992187,2733.4661962890623,1,0.0,1285397.2552470264
2017-08-23,4151.52001953125,4255.77978515625,4078.409912109375,4089.010009765625,2369819904,3202.8647399902343,2757.5970959472656,1,0.0,1301384.3153529034
2017-08-24,4334.68017578125,4376.39013671875,4130.259765625,4137.60009765625,2037750016,3261.2602447509767,2783.5993981933593,1,0.0,1358799.8531366405
2017-08-25,4371.60009765625,4455.7001953125,4307.35009765625,4332.81982421875,1727970048,3322.3047485351562,2808.9244995117188,1,0.0,1370373.2062762466
2017-08-26,4352.39990234375,4379.27978515625,4269.52001953125,4372.06005859375,1511609984,3375.4044982910154,2833.5619982910157,1,0.0,1364354.4871290796
2017-08-27,4382.8798828125,4416.58984375,4317.2900390625,4345.10009765625,1537459968,3427.004498291016,2857.5136975097657,1,0.0,1373909.1004580965
2017-08-28,4382.66015625,4403.93017578125,4224.64013671875,4384.4501953125,1959330048,3479.73525390625,2880.492999267578,1,0.0,1373840.2223843408
2017-08-29,4579.02001953125,4625.68017578125,4352.1298828125,4389.2099609375,2486080000,3523.770751953125,2905.871199951172,1,0.0,1435393.4956521674
2017-08-30,4565.2998046875,4626.52001953125,4471.41015625,4570.35986328125,1937849984,3571.2092468261717,2929.790198974609,1,0.0,1431092.5956644698
2017-08-31,4703.39013671875,4736.0498046875,4549.39990234375,4555.58984375,1944930048,3618.5409973144533,2953.619901123047,1,0.0,1474380.0160218053
2017-09-01,4892.009765625,4892.009765625,4678.52978515625,4701.759765625,2599079936,3672.5812438964845,2978.103599853516,1,0.0,1533506.9443447944
2017-09-02,4578.77001953125,4975.0400390625,4469.240234375,4901.419921875,2722139904,3718.178991699219,3000.8415002441407,1,0.0,1435315.1277104719
2017-09-03,4582.9599609375,4714.080078125,4417.58984375,4585.27001953125,1933190016,3768.3409912109373,3024.6469006347656,1,0.0,1436628.5560458016
2017-09-04,4236.31005859375,4591.6298828125,4108.39990234375,4591.6298828125,2987330048,3811.0124938964846,3046.621301269531,1,0.0,1327963.598703332
2017-09-05,4376.52978515625,4427.83984375,3998.110107421875,4228.2900390625,2697969920,3853.631237792969,3068.8285986328124,1,0.0,1371918.5241265541
2017-09-06,4597.1201171875,4617.25,4376.58984375,4376.58984375,2172100096,3898.3339904785157,3092.2436987304686,1,0.0,1441067.365243397
2017-09-07,4599.8798828125,4655.0400390625,4491.330078125,4589.14013671875,1844620032,3945.1697387695312,3116.4877978515624,1,0.0,1441932.4738497697
2017-09-08,4228.75,4661.0,4075.179931640625,4605.16015625,2700890112,3981.9589904785157,3135.9111987304686,1,0.0,1325593.7337789745
2017-09-09,4226.06005859375,4308.81982421875,4114.10986328125,4229.81005859375,1386230016,4015.7269897460938,3154.093000488281,1,0.0,1324750.5130938175
2017-09-10,4122.93994140625,4245.43994140625,3951.0400390625,4229.33984375,1679090048,4050.8439880371093,3170.4368994140623,1,0.0,1292425.2677682948
2017-09-11,4161.27001953125,4261.669921875,4099.39990234375,4122.47021484375,1557330048,4087.108990478516,3186.8960986328125,1,0.0,1304440.665079027
2017-09-12,4130.81005859375,4344.64990234375,4085.219970703125,4168.8798828125,1864530048,4120.26099243164,3203.0860986328125,1,0.0,1294892.3273078413
2017-09-13,3882.590087890625,4131.97998046875,3789.919921875,4131.97998046875,2219409920,4144.928497314453,3215.0438989257814,1,0.0,1217082.3745409802
2017-09-14,3154.949951171875,3920.60009765625,3153.860107421875,3875.3701171875,2716310016,4142.479498291015,3217.9613989257814,1,0.0,988987.7353023279
2017-09-15,3637.52001953125,3733.449951171875,2946.6201171875,3166.300048828125,4148069888,4153.069000244141,3227.015,1,0.0,1140259.827227005
2017-09-16,3625.0400390625,3808.840087890625,3487.7900390625,3637.75,1818400000,4159.2215026855465,3235.20919921875,1,0.0,1136347.7057000624
2017-09-17,3582.8798828125,3664.81005859375,3445.639892578125,3606.280029296875,1239149952,4163.295001220703,3242.7998974609377,1,0.0,1123131.6870325739
2017-09-18,4065.199951171875,4079.22998046875,3591.090087890625,3591.090087890625,1943209984,4181.363250732422,3253.974797363281,1,0.0,1274325.4110155555
2017-09-19,3924.969970703125,4094.070068359375,3868.8701171875,4073.7900390625,1563980032,4194.9554992675785,3263.6433959960937,1,0.0,1230367.2712822247
2017-09-20,3905.949951171875,4031.389892578125,3857.72998046875,3916.360107421875,1213830016,4201.3387451171875,3276.1065966796873,1,0.0,1224405.0321555375
2017-09-21,3631.0400390625,3916.419921875,3613.6298828125,3901.469970703125,1411480064,4194.996997070312,3285.246796875,1,0.0,1138228.5363007537
2017-09-22,3630.699951171875,3758.27001953125,3553.530029296875,3628.02001953125,1194829952,4183.932995605469,3296.4900952148437,1,0.0,1138121.9283488183
2017-09-23,3792.39990234375,3819.2099609375,3594.580078125,3629.919921875,928113984,4170.61474609375,3309.768293457031,1,0.0,1188810.2977312137
2017-09-24,3682.840087890625,3796.14990234375,3666.89990234375,3796.14990234375,768014976,4158.137493896485,3321.41109375,1,0.0,1154466.389126295
2017-09-25,3926.070068359375,3950.25,3681.580078125,3681.580078125,1374210048,4146.873498535157,3334.1129956054688,1,0.0,1230712.120838162
2017-09-26,3892.35009765625,3969.889892578125,3869.89990234375,3928.409912109375,1043740032,4135.890002441406,3347.553596191406,1,0.0,1220141.8620460194
2017-09-27,4200.669921875,4210.0498046875,3884.820068359375,3892.93994140625,1686880000,4136.891247558594,3363.6642944335936,1,0.0,1316791.4220777568
2017-09-28,4174.72998046875,4279.31005859375,4109.7001953125,4197.1298828125,1712320000,4136.4169921875,3378.193693847656,1,0.0,1308659.9828149206
2017-09-29,4163.06982421875,4214.6298828125,4039.2900390625,4171.6201171875,1367049984,4138.302239990235,3392.9333911132812,1,0.0,1305004.85303428
2017-09-30,4338.7099609375,4358.43017578125,4160.85986328125,4166.10986328125,1207449984,4146.726489257812,3409.2663916015626,1,0.0,1360063.0770093217
2017-10-01,4403.740234375,4403.740234375,4269.81005859375,4341.0498046875,1208210048,4154.306994628906,3425.8546948242188,1,0.0,1380448.231718085
2017-10-02,4409.31982421875,4470.22998046875,4377.4599609375,4395.81005859375,1431730048,4160.751989746093,3443.860693359375,1,0.0,1382197.2756043237
2017-10-03,4317.47998046875,4432.47021484375,4258.89013671875,4408.4599609375,1288019968,4160.321984863282,3461.141394042969,1,0.0,1353408.0775230373
2017-10-04,4229.35986328125,4352.31005859375,4210.419921875,4319.3701171875,1116770048,4156.765979003906,3478.6504931640625,1,0.0,1325784.9086992433
2017-10-05,4328.41015625,4362.64013671875,4164.0498046875,4229.8798828125,1161769984,4156.166235351562,3496.4100952148438,1,0.0,1356834.3790364226
2017-10-06,4370.81005859375,4413.27001953125,4320.52978515625,4324.4599609375,1069939968,4155.864489746094,3514.3702954101564,1,0.0,1370125.551335498
2017-10-07,4426.89013671875,4443.8798828125,4321.0498046875,4369.35009765625,906928000,4156.970239257813,3533.24599609375,1,0.0,1387705.072506609
2017-10-08,4610.47998046875,4624.14013671875,4405.64013671875,4429.669921875,1313869952,4157.75673828125,3554.5423950195313,1,0.0,1445255.305190135
2017-10-09,4772.02001953125,4878.7099609375,4564.25,4614.52001953125,1968739968,4162.924743652344,3577.9170947265625,1,0.0,1495893.5466410746
2017-10-10,4781.990234375,4922.169921875,4765.10009765625,4776.2099609375,1597139968,4164.88974609375,3600.6722973632814,1,0.0,1499018.9275033402
2017-10-11,4826.47998046875,4873.72998046875,4751.6298828125,4789.25,1222279936,4163.251501464843,3623.296496582031,1,0.0,1512965.2068150262
2017-10-12,5446.91015625,5446.91015625,4822.0,4829.580078125,2791610112,4184.955004882812,3651.74919921875,1,0.0,1707452.5501819816
2017-10-13,5647.2099609375,5840.2998046875,5436.85009765625,5464.16015625,3615480064,4211.561254882812,3682.201398925781,1,0.0,1770240.8838434427
2017-10-14,5831.7900390625,5837.7001953125,5591.64013671875,5643.52978515625,1669030016,4251.448254394531,3714.4336987304687,1,0.0,1828101.527046028
2017-10-15,5678.18994140625,5852.47998046875,5478.60986328125,5835.9599609375,1976039936,4283.989758300781,3746.0289990234373,1,0.0,1779952.2330558503
2017-10-16,5725.58984375,5776.22998046875,5544.2099609375,5687.56982421875,2008070016,4312.201501464844,3777.571496582031,1,0.0,1794810.7641888352
2017-10-17,5605.509765625,5800.35009765625,5472.72021484375,5741.580078125,1821570048,4337.342248535157,3808.442194824219,1,0.0,1757169.0499436827
2017-10-18,5590.68994140625,5603.81982421875,5151.43994140625,5603.81982421875,2399269888,4371.3907470703125,3840.6234936523438,1,0.0,1752523.4534624338
2017-10-19,5708.52001953125,5744.35009765625,5531.06005859375,5583.740234375,1780540032,4408.45224609375,3874.330793457031,1,0.0,1789459.8562323274
2017-10-20,6011.4501953125,6060.10986328125,5627.22998046875,5708.10986328125,2354429952,4455.665002441407,3910.45689453125,1,0.0,1884419.9136460284
2017-10-21,6031.60009765625,6194.8798828125,5965.06982421875,5996.7900390625,2207099904,4502.423254394531,3947.193896484375,1,0.0,1890736.3391342063
2017-10-22,6008.419921875,6076.259765625,5792.33984375,6036.66015625,2034630016,4549.363500976562,3984.944694824219,1,0.0,1883470.0084777428
2017-10-23,5930.31982421875,6075.58984375,5732.47021484375,6006.0,2401840128,4600.556744384766,4024.2592932128905,1,0.0,1858987.832879599
2017-10-24,5526.64013671875,5935.52001953125,5504.18017578125,5935.52001953125,2735699968,4659.8489990234375,4060.2274951171876,1,0.0,1732445.6480250075
2017-10-25,5750.7998046875,5754.330078125,5397.8798828125,5524.60009765625,1966989952,4712.680993652344,4095.451394042969,1,0.0,1802713.375184416
2017-10-26,5904.830078125,5976.7998046875,5721.22021484375,5747.9501953125,1905040000,4769.675744628907,4131.310895996094,1,0.0,1850997.5171367691
2017-10-27,5780.89990234375,5988.39013671875,5728.81982421875,5899.740234375,1710130048,4824.626245117188,4166.385595703125,1,0.0,1812148.9059770287
2017-10-28,5753.08984375,5876.72021484375,5689.18994140625,5787.81982421875,1403920000,4866.82349243164,4195.740493164062,1,0.0,1803431.2377753376
2017-10-29,6153.85009765625,6255.7099609375,5724.580078125,5754.43994140625,2859040000,4922.545495605469,4230.601394042968,1,0.0,1929058.262623294
2017-10-30,6130.52978515625,6214.990234375,6040.85009765625,6114.85009765625,1772150016,4978.159991455078,4263.805490722656,1,0.0,1921748.003062013
2017-10-31,6468.39990234375,6470.43017578125,6103.330078125,6132.02001953125,2311379968,5049.09398803711,4301.185490722656,1,0.0,2027660.7456395875
2017-11-01,6767.31005859375,6767.31005859375,6377.8798828125,6440.97021484375,2870320128,5127.509240722657,4341.309990234375,1,0.0,2121360.64042833
2017-11-02,7078.5,7367.330078125,6758.72021484375,6777.77001953125,4653770240,5209.6617431640625,4386.330190429688,1,0.0,2218909.901165704
2017-11-03,7207.759765625,7461.2900390625,7002.93994140625,7087.52978515625,3369860096,5297.7847351074215,4433.113288574219,1,0.0,2259429.1882699872
2017-11-04,7379.9501953125,7492.85986328125,7031.27978515625,7164.47998046875,2483800064,5384.13173828125,4480.194990234375,1,0.0,2313406.026487063
2017-11-05,7407.41015625,7617.47998046875,7333.18994140625,7404.52001953125,2380410112,5472.008239746094,4526.178991699218,1,0.0,2322013.9489579033
2017-11-06,7022.759765625,7445.77001953125,7007.31005859375,7403.22021484375,3111899904,5542.560485839844,4569.14208984375,1,0.0,2201436.9114153353
2017-11-07,7144.3798828125,7253.31982421875,7023.10009765625,7023.10009765625,2326340096,5616.801733398437,4613.014089355469,1,0.0,2239561.384426323
2017-11-08,7459.68994140625,7776.419921875,7114.02001953125,7141.3798828125,4602200064,5699.217236328125,4658.857587890625,1,0.0,2338402.1855778117
2017-11-09,7143.580078125,7446.830078125,7101.52001953125,7446.830078125,3226249984,5769.3389892578125,4703.1107885742185,1,0.0,2239310.668237852
2017-11-10,6618.14013671875,7312.0,6436.8701171875,7173.72998046875,5208249856,5824.698986816406,4742.185490722656,1,0.0,2074600.0814674548
2017-11-11,6357.60009765625,6873.14990234375,6204.22021484375,6618.60986328125,4908680192,5873.405993652344,4777.714191894531,1,0.0,1992928.135105107
2017-11-12,5950.06982421875,6625.0498046875,5519.009765625,6295.4501953125,8957349888,5914.220739746093,4808.255991210937,1,0.0,1865178.9002735417
2017-11-13,6559.490234375,6811.18994140625,5844.2900390625,5938.25,6263249920,5972.4739990234375,4841.321794433594,1,0.0,2056214.9929581736
2017-11-14,6635.75,6764.97998046875,6461.75,6561.47998046875,3197110016,6030.157495117188,4875.539895019531,1,0.0,2080120.276423016
2017-11-15,7315.5400390625,7342.25,6634.759765625,6634.759765625,4200880128,6103.775744628906,4914.905895996094,1,0.0,2293215.2610086775
2017-11-16,7871.68994140625,7967.3798828125,7176.580078125,7323.240234375,5123809792,6189.895739746094,4959.423395996094,1,0.0,2467552.5534919556
2017-11-17,7708.990234375,8004.58984375,7561.08984375,7853.56982421875,4651670016,6267.35849609375,5003.088598632812,1,0.0,2416550.788873972
2017-11-18,7790.14990234375,7884.990234375,7463.43994140625,7697.2099609375,3667190016,6342.811743164062,5047.1772973632815,1,0.0,2441992.0533835683
2017-11-19,8036.490234375,8101.91015625,7694.10009765625,7766.02978515625,3149319936,6424.174243164062,5091.035998535156,1,0.0,2519212.7924950453
2017-11-20,8200.6396484375,8336.8603515625,7949.35986328125,8039.06982421875,3488450048,6508.528234863281,5134.195295410156,1,0.0,2570668.999337431
2017-11-21,8071.259765625,8348.66015625,7762.7099609375,8205.740234375,4277609984,6574.136975097656,5174.17529296875,1,0.0,2530112.058886161
2017-11-22,8253.5498046875,8302.259765625,8075.47021484375,8077.9501953125,3633530112,6639.295471191406,5213.4594921875,1,0.0,2587254.839497825
2017-11-23,8038.77001953125,8267.400390625,8038.77001953125,8232.3798828125,4225179904,6694.469970703125,5252.027890625,1,0.0,2519927.440775858
2017-11-24,8253.6904296875,8374.16015625,7940.93017578125,8074.02001953125,5058610176,6758.857482910156,5290.79849609375,1,0.0,2587298.921465029
2017-11-25,8790.919921875,8790.919921875,8191.14990234375,8241.7099609375,4342060032,6835.490734863281,5335.390795898437,1,0.0,2755705.1995483898
2017-11-26,9330.5498046875,9522.9296875,8775.58984375,8789.0400390625,5475579904,6928.616735839843,5387.090092773437,1,0.0,2924863.9323219354
2017-11-27,9818.349609375,9818.349609375,9352.7197265625,9352.7197265625,5653320192,7034.3082275390625,5443.3365869140625,1,0.0,3077775.3989331936
2017-11-28,10058.7998046875,10125.7001953125,9736.2998046875,9823.4296875,6348819968,7143.065222167968,5503.047985839844,1,0.0,3153149.7464808566
