Date,total,returns
2015-05-24,91090.88628520758,0.0
2015-05-25,91090.88628520758,0.0
2015-05-26,91090.88628520758,0.0
2015-05-27,91090.88628520758,0.0
2015-05-28,91090.88628520758,0.0
2015-05-29,91090.88628520758,0.0
2015-05-30,91090.88628520758,0.0
2015-05-31,91090.88628520758,0.0
2015-06-01,91090.88628520758,0.0
2015-06-02,91090.88628520758,0.0
2015-06-03,91090.88628520758,0.0
2015-06-04,91090.88628520758,0.0
2015-06-05,91090.88628520758,0.0
2015-06-06,91090.88628520758,0.0
2015-06-07,91090.88628520758,0.0
2015-06-08,91090.88628520758,0.0
2015-06-09,91090.88628520758,0.0
2015-06-10,91090.88628520758,0.0
2015-06-11,91090.88628520758,0.0
2015-06-12,91090.88628520758,0.0
2015-06-13,91090.88628520758,0.0
2015-06-14,91090.88628520758,0.0
2015-06-15,91090.88628520758,0.0
2015-06-16,91090.88628520758,0.0
2015-06-17,91090.88628520758,0.0
2015-06-18,91090.88628520758,0.0
2015-06-19,91090.88628520758,0.0
2015-06-20,91090.88628520758,0.0
2015-06-21,91090.88628520758,0.0
2015-06-22,91090.88628520758,0.0
2015-06-23,91090.88628520758,0.0
2015-06-24,91090.88628520758,0.0
2015-06-25,91090.88628520758,0.0
2015-06-26,91090.88628520758,0.0
2015-06-27,91090.88628520758,0.0
2015-06-28,91090.88628520758,0.0
2015-06-29,91090.88628520758,0.0
2015-06-30,91090.88628520758,0.0
2015-07-01,91090.88628520758,0.0
2015-07-02,89960.61991763783,-0.012408116922156931
2015-07-03,90286.06762400804,0.0036176685606230663
2015-07-04,91888.65371379614,0.017750092920892246
2015-07-05,95772.5607763299,0.04226753691082363
2015-07-06,94757.11878736802,-0.010602640054006462
2015-07-07,93762.80899857866,-0.010493246328231565
2015-07-08,95375.26251449007,0.017197154534223102
2015-07-09,94826.85719770342,-0.005749974388834178
2015-07-10,100344.70468771769,0.05818865723357436
2015-07-11,103240.27831105312,0.028856267327177054
2015-07-12,109492.85134053497,0.06056331048085162
2015-07-13,102866.57373150153,-0.060517901652090256
2015-07-14,101249.89592532167,-0.015716259884378414
2015-07-15,100674.02734737488,-0.00568759673957131
2015-07-16,97947.85528798611,-0.027079199384585473
2015-07-17,98434.9707749743,0.00497321238485493
2015-07-18,96824.98949000883,-0.016355785675458145
2015-07-19,96371.68982282876,-0.004681639208717336
2015-07-20,98262.03284589197,0.01961512791296327
2015-07-21,97153.25876430643,-0.011283850430048314
2015-07-22,97642.48102201376,0.005035572289903145
2015-07-23,97229.33898445962,-0.004231171035699033
2015-07-24,101536.6102220674,0.044300118488887597
2015-07-25,101684.18091187853,0.0014533742015652162
2015-07-26,103089.18200493649,0.013817302558355227
2015-07-27,103419.55804995325,0.0032047595935036366
2015-07-28,103702.3920189969,0.002734820902126067
2015-07-29,101998.71318118098,-0.01642853944491307
2015-07-30,101340.76653582959,-0.006450538686529006
2015-07-31,100258.75704144122,-0.010676942077459284
2015-08-01,99184.85216502337,-0.010711332437264853
2015-08-02,99541.6488346709,0.0035972899274365755
2015-08-03,99053.11450209634,-0.004907838460521785
2015-08-04,100458.81426911728,0.014191373730012113
2015-08-05,99283.81664467165,-0.011696311896514655
2015-08-06,98119.73983170887,-0.011724738757061592
2015-08-07,98474.77369320364,0.0036183734496617603
2015-08-08,91927.7579580625,-0.06648419173359299
2015-08-09,93366.91883349499,0.015655346191397745
2015-08-10,93151.00708127442,-0.0023125080587226288
2015-08-11,95234.72155962951,0.02236921042127915
2015-08-12,93822.3360202244,-0.014830573516412038
2015-08-13,93013.63703132277,-0.008619471899818154
2015-08-14,93577.18744986074,0.006058793490122172
2015-08-15,92122.88147267693,-0.01554124479284047
2015-08-16,91050.72865558165,-0.01163829007468975
2015-08-17,90863.70975893777,-0.0020540076878607927
2015-08-18,74345.75129127089,-0.18178829052312706
2015-08-19,79842.11186971606,0.0739297200308271
2015-08-20,82894.43030943802,0.03822943016215108
2015-08-21,81914.91091100339,-0.011816468184631446
2015-08-22,81147.42831150237,-0.00936926611975264
2015-08-23,80365.15532164661,-0.009640145179374393
2015-08-24,74140.05630215509,-0.07746017530329807
2015-08-25,78054.60290517299,0.05279934758970639
2015-08-26,79541.66594239026,0.0190515739222179
2015-08-27,79167.61202585719,-0.004702616070475396
2015-08-28,81501.75812461907,0.029483598646369513
2015-08-29,80932.57531905646,-0.006983687452389753
2015-08-30,80573.66650427472,-0.004434664452068082
2015-08-31,81029.78773938218,0.005660921922713724
2015-09-01,80348.24741174254,-0.008410984980383951
2015-09-02,80757.8745818214,0.005098146920115454
2015-09-03,80017.86599231069,-0.009163299471941277
2015-09-04,81115.02596286549,0.013711437526467307
2015-09-05,81115.02596286549,0.0
2015-09-06,81115.02596286549,0.0
2015-09-07,81115.02596286549,0.0
2015-09-08,81115.02596286549,0.0
2015-09-09,81115.02596286549,0.0
2015-09-10,81115.02596286549,0.0
2015-09-11,81115.02596286549,0.0
2015-09-12,81115.02596286549,0.0
2015-09-13,81115.02596286549,0.0
2015-09-14,81115.02596286549,0.0
2015-09-15,81115.02596286549,0.0
2015-09-16,81115.02596286549,0.0
2015-09-17,81115.02596286549,0.0
2015-09-18,81115.02596286549,0.0
2015-09-19,81115.02596286549,0.0
2015-09-20,81115.02596286549,0.0
2015-09-21,81115.02596286549,0.0
2015-09-22,81115.02596286549,0.0
2015-09-23,81115.02596286549,0.0
2015-09-24,81115.02596286549,0.0
2015-09-25,81115.02596286549,0.0
2015-09-26,81115.02596286549,0.0
2015-09-27,81115.02596286549,0.0
2015-09-28,81115.02596286549,0.0
2015-09-29,81115.02596286549,0.0
2015-09-30,81115.02596286549,0.0
2015-10-01,81115.02596286549,0.0
2015-10-02,81115.02596286549,0.0
2015-10-03,81115.02596286549,0.0
2015-10-04,81115.02596286549,0.0
2015-10-05,81115.02596286549,0.0
2015-10-06,81115.02596286549,0.0
2015-10-07,81115.02596286549,0.0
2015-10-08,81115.02596286549,0.0
2015-10-09,81115.02596286549,0.0
2015-10-10,81115.02596286549,0.0
2015-10-11,81115.02596286549,0.0
2015-10-12,81115.02596286549,0.0
2015-10-13,81115.02596286549,0.0
2015-10-14,81115.02596286549,0.0
2015-10-15,81115.02596286549,0.0
2015-10-16,81115.02596286549,0.0
2015-10-17,81115.02596286549,0.0
2015-10-18,81115.02596286549,0.0
2015-10-19,81115.02596286549,0.0
2015-10-20,81115.02596286549,0.0
2015-10-21,81115.02596286549,0.0
2015-10-22,81115.02596286549,0.0
2015-10-23,81115.02596286549,0.0
2015-10-24,81115.02596286549,0.0
2015-10-25,81115.02596286549,0.0
2015-10-26,81115.02596286549,0.0
2015-10-27,81115.02596286549,0.0
2015-10-28,81115.02596286549,0.0
2015-10-29,81115.02596286549,0.0
2015-10-30,84774.64274284517,0.0451163854851635
2015-10-31,81195.39643019378,-0.04222071832857677
2015-11-01,84106.81069376874,0.035856888340683124
2015-11-02,93348.37332742692,0.10987888563872117
2015-11-03,104262.09125135053,0.11691385221725148
2015-11-04,106367.40313584587,0.020192496229717305
2015-11-05,99852.20551115455,-0.06125182558391984
2015-11-06,96780.8153703647,-0.03075936204981211
2015-11-07,99885.28438652008,0.03207731826059823
2015-11-08,96496.00893511203,-0.03393167944832376
2015-11-09,98276.44745854234,0.018450903235050387
2015-11-10,87050.01033352946,-0.11423324118170564
2015-11-11,80398.86909992051,-0.07640597867967269
2015-11-12,87394.52279799462,0.08701184203697987
2015-11-13,87032.95034129874,-0.00413724390407888
2015-11-14,86038.70692908378,-0.011423758568634534
2015-11-15,82746.0811054128,-0.03826912259833104
2015-11-16,85481.75299872189,0.033061044786206084
2015-11-17,86604.18691196597,0.013130684314123231
2015-11-18,86473.92996712527,-0.0015040490475721757
2015-11-19,84292.37261573467,-0.025227919584780767
2015-11-20,83225.76423416377,-0.012653676109382617
2015-11-21,84493.4486406677,0.015231874626433939
2015-11-22,83875.50306910368,-0.0073135323685509235
2015-11-23,83490.41101146834,-0.004591233954424845
2015-11-24,82715.06867385884,-0.009286603434051854
2015-11-25,84824.0007786195,0.025496347141729103
2015-11-26,91150.27653835356,0.07458119991586898
2015-11-27,92535.03839500678,0.015192075210770817
2015-11-28,92364.20974418601,-0.0018460969356445256
2015-11-29,95959.98760733004,0.03893042416649228
2015-11-30,97517.65244580572,0.016232441013328103
2015-12-01,93684.0994620978,-0.03931137478764035
2015-12-02,92830.9657683294,-0.009106494043992552
2015-12-03,93311.41395452207,0.0051755164046409785
2015-12-04,93863.72232990296,0.005918979811516678
2015-12-05,100522.87694867437,0.0709449236987052
2015-12-06,100479.97063441864,-0.0004268313398714252
2015-12-07,102225.27172586195,0.017369641734802377
2015-12-08,107401.19291932521,0.05063250120130336
2015-12-09,107918.08781106489,0.0048127481426387675
2015-12-10,107379.4873721135,-0.0049908263746698545
2015-12-11,116802.21876284046,0.08775168909191544
2015-12-12,112423.8660087464,-0.03748518478903251
2015-12-13,112102.87314522068,-0.002855202146319513
2015-12-14,114797.70516808561,0.02403892021013565
2015-12-15,120261.02768235121,0.047590868704790346
2015-12-16,117576.52787854418,-0.022322275599520713
2015-12-17,117872.19497459284,0.0025146778985860596
2015-12-18,119820.37037031667,0.01652786219976443
2015-12-19,119485.93773482557,-0.0027911166895704387
2015-12-20,114410.80694391267,-0.042474711979715196
2015-12-21,113365.13116492168,-0.009139659153908464
2015-12-22,112830.91600367731,-0.004712341050152391
2015-12-23,114337.40875265094,0.013351772743957158
2015-12-24,117589.7073732356,0.028444746614998406
2015-12-25,117762.3579649742,0.0014682457809900296
2015-12-26,107843.39612062338,-0.08422862802476316
2015-12-27,109277.52390024105,0.01329824385364864
2015-12-28,109136.92684915233,-0.0012866053884701412
2015-12-29,111903.3508967414,0.02534819448794612
2015-12-30,110258.84809503857,-0.014695742250116273
2015-12-31,111278.93782927853,0.009251772096881439
2016-01-01,112252.51680337767,0.008748995929425352
2016-01-02,112020.94101424851,-0.0020629897281928544
2016-01-03,111135.24111247242,-0.007906556521993902
2016-01-04,111931.26366257799,0.007162647438718084
2016-01-05,111638.95650952068,-0.0026114880105211347
2016-01-06,110901.09409936397,-0.006609363193875617
2016-01-07,118381.33675844401,0.06744967414278147
2016-01-08,117136.13873097373,-0.010518533255044149
2016-01-09,115683.91773721954,-0.012397719520954142
2016-01-10,115782.1290286005,0.0008489623562373261
2016-01-11,115895.07359112662,0.0009754921892843882
2016-01-12,112602.9683220036,-0.028405912064368266
2016-01-13,111745.1811860641,-0.007617802165627907
2016-01-14,111211.48657936767,-0.004775996611502964
2016-01-15,94160.41476066729,-0.1533211392380016
2016-01-16,100157.69215890329,0.06369213021713649
2016-01-17,98804.203011078,-0.01351358161965166
2016-01-18,100062.5805332397,0.012736072796625919
2016-01-19,98248.53469270575,-0.018129113109683792
2016-01-20,108607.37301726919,0.10543504141779847
2016-01-21,106031.16433381716,-0.023720384830985597
2016-01-22,98854.08160140029,-0.06768842705359068
2016-01-23,100146.05855347548,0.013069535735354965
2016-01-24,104146.82785492897,0.0399493435811773
2016-01-25,101240.5875880731,-0.027905221183540108
2016-01-26,101350.94515223968,0.0010900525845978226
2016-01-27,102079.50067805414,0.007188443331437089
2016-01-28,98284.7211209788,-0.03717474646592955
2016-01-29,98074.08582161966,-0.0021431133644858047
2016-01-30,97759.03989944483,-0.003212325860960319
2016-01-31,95306.88882939878,-0.025083624722259334
2016-02-01,96415.37030331962,0.0116306542741631
2016-02-02,96775.1287062878,0.0037313387049844327
2016-02-03,95612.3754771475,-0.012015000596581449
2016-02-04,100689.57271187198,0.053101883614825374
2016-02-05,99902.60465602479,-0.007815785037633804
2016-02-06,97311.15003406977,-0.025939810387103246
2016-02-07,97336.47580154683,0.0002602555562050135
2016-02-08,96516.42098314398,-0.00842494873221833
2016-02-09,97183.73247767246,0.006913968501225387
2016-02-10,98636.2058615105,0.014945643131907271
2016-02-11,98120.60446895061,-0.005227303585499055
2016-02-12,99311.79101847543,0.012140024574571084
2016-02-13,101275.21235270226,0.019770274144603528
2016-02-14,105247.55622096133,0.03922325884072131
2016-02-15,103426.7904944447,-0.017299838513058052
2016-02-16,105314.23452624037,0.018249082493738022
2016-02-17,107597.35522481315,0.021679127316867275
2016-02-18,107597.35522481315,0.0
2016-02-19,107597.35522481315,0.0
2016-02-20,107597.35522481315,0.0
2016-02-21,107597.35522481315,0.0
2016-02-22,107597.35522481315,0.0
2016-02-23,107597.35522481315,0.0
2016-02-24,107597.35522481315,0.0
2016-02-25,107597.35522481315,0.0
2016-02-26,107597.35522481315,0.0
2016-02-27,107597.35522481315,0.0
2016-02-28,107597.35522481315,0.0
2016-02-29,107597.35522481315,0.0
2016-03-01,107597.35522481315,0.0
2016-03-02,107597.35522481315,0.0
2016-03-03,107597.35522481315,0.0
2016-03-04,107597.35522481315,0.0
2016-03-05,107597.35522481315,0.0
2016-03-06,107597.35522481315,0.0
2016-03-07,107597.35522481315,0.0
2016-03-08,107597.35522481315,0.0
2016-03-09,107597.35522481315,0.0
2016-03-10,107597.35522481315,0.0
2016-03-11,107597.35522481315,0.0
2016-03-12,107597.35522481315,0.0
2016-03-13,107597.35522481315,0.0
2016-03-14,107597.35522481315,0.0
2016-03-15,107597.35522481315,0.0
2016-03-16,107597.35522481315,0.0
2016-03-17,107597.35522481315,0.0
2016-03-18,107597.35522481315,0.0
2016-03-19,107597.35522481315,0.0
2016-03-20,107597.35522481315,0.0
2016-03-21,107597.35522481315,0.0
2016-03-22,108842.26192326054,0.011570049243741165
2016-03-23,108829.76487013436,-0.00011481802110091532
2016-03-24,108401.00392727809,-0.003939739678459397
2016-03-25,108604.8417480397,0.001880405285714648
2016-03-26,108804.77870860748,0.0018409580765434974
2016-03-27,111100.91558858573,0.0211032723675455
2016-03-28,110441.2253111978,-0.005937757343340011
2016-03-29,108432.75899488475,-0.01818583876314006
2016-03-30,107990.19806392919,-0.0040814319865866144
2016-03-31,108488.21317849608,0.004611669609792424
2016-04-01,108808.67956880134,0.0029539281818384833
2016-04-02,109567.0274467746,0.006969553173317822
2016-04-03,109575.09928782748,7.367034810545903e-05
2016-04-04,109715.68120459004,0.001282973209025151
2016-04-05,110388.90134941209,0.006136043065408936
2016-04-06,110228.27489034989,-0.0014550960929828882
2016-04-07,110054.37279506786,-0.0015776541495819973
2016-04-08,109430.61651087106,-0.0056677101359552395
2016-04-09,109186.42742957045,-0.0022314512070426007
2016-04-10,109746.91986504274,0.005133352639766775
2016-04-11,109986.16732711608,0.0021799924988104014
2016-04-12,110690.88830833053,0.00640736011028098
2016-04-13,110311.84545731374,-0.0034243365177534235
2016-04-14,110454.5088921431,0.0012932739384237113
2016-04-15,111868.37606664526,0.012800447792337577
2016-04-16,112091.99625376682,0.0019989580164132548
2016-04-17,111265.95931499575,-0.007369276722496654
2016-04-18,111576.28029090678,0.0027890019357359463
2016-04-19,113377.26215747862,0.016141261044697153
2016-04-20,114908.02007746411,0.013501454267428992
2016-04-21,117000.04901601558,0.018206117703021496
2016-04-22,116039.94483534747,-0.008206015200358352
2016-04-23,117223.1607407086,0.010196625886370603
2016-04-24,119376.88841707176,0.018372885211030088
2016-04-25,120124.30435283166,0.006260976858004641
2016-04-26,121338.23456676607,0.010105617014595447
2016-04-27,115766.59861166096,-0.04591822169655302
2016-04-28,116892.27087061852,0.009723635940394493
2016-04-29,118476.65568736283,0.013554230788261235
2016-04-30,116711.86204519641,-0.014895707782496603
2016-05-01,117637.86746425135,0.007934115717358248
2016-05-02,115761.91122364797,-0.015946873919432947
2016-05-03,117228.88094302954,0.01267230044731571
2016-05-04,116296.36879383452,-0.007954628089030358
2016-05-05,116622.83345185131,0.002807178430441981
2016-05-06,119649.71823360429,0.025954478142589776
2016-05-07,119371.9467978445,-0.0023215385699234536
2016-05-08,119375.06907494468,2.615586981646878e-05
2016-05-09,119878.81233655797,0.004219836398980714
2016-05-10,117382.73849601195,-0.020821643056809114
2016-05-11,117859.93048518553,0.00406526543244512
2016-05-12,118390.48719517823,0.004501586822668102
2016-05-13,118625.8337970577,0.001987884393882755
2016-05-14,118626.08802827196,2.1431353198764214e-06
2016-05-15,119119.94010670528,0.004163098409817101
2016-05-16,118233.50736509563,-0.007441514332660049
2016-05-17,118134.57964384514,-0.0008367147643266737
2016-05-18,118352.21745270604,0.0018422870722276663
2016-05-19,114211.88734445653,-0.034983122389776966
2016-05-20,115243.06503896232,0.009028637197771028
2016-05-21,115376.35369776568,0.001156587242436613
2016-05-22,114370.17010951223,-0.008720882191243451
2016-05-23,115628.09821296518,0.01099874296111003
2016-05-24,116103.46291528625,0.004111152130561901
2016-05-25,117045.34984050725,0.008112479176510368
2016-05-26,118030.71030336739,0.008418621194288045
2016-05-27,123258.18869688801,0.04428913780222743
2016-05-28,137986.77219570757,0.11949375254117633
2016-05-29,136995.68358580105,-0.007182489988974083
2016-05-30,138982.29396241283,0.014501262555236316
2016-05-31,138337.18225621787,-0.004641682676279846
2016-06-01,139777.86287909944,0.01041426895780817
2016-06-02,140051.73345466537,0.001959327249142495
2016-06-03,148179.83905315507,0.05803645123122125
2016-06-04,149099.59991800966,0.006207058063578019
2016-06-05,149685.348635674,0.003928573369656574
2016-06-06,152434.46198166718,0.018365948110822705
2016-06-07,150107.08644123623,-0.015268040508522596
2016-06-08,151421.25525611968,0.008754875243001337
2016-06-09,149595.0171073558,-0.01206064594877998
2016-06-10,150334.35325733738,0.004942251181073942
2016-06-11,157950.9138738261,0.05066413930986835
2016-06-12,175147.71700577886,0.10887435032943116
2016-06-13,183372.14445557285,0.04695709193584663
2016-06-14,178473.47441407555,-0.026714363056839052
2016-06-15,180793.03234466785,0.0129966536383479
2016-06-16,199495.07493847437,0.1034444876069811
2016-06-17,194965.54862008843,-0.02270495309111198
2016-06-18,196870.6620030777,0.009771538594757656
2016-06-19,198837.21989266443,0.009989085573126166
2016-06-20,191924.0852671425,-0.034767809715171794
2016-06-21,173551.35154306234,-0.09572917176344409
2016-06-22,155188.5328363385,-0.10580625586293735
2016-06-23,162441.6540425859,0.046737481653341684
2016-06-24,173199.13008515042,0.06622363029955558
2016-06-25,173153.30490877933,-0.00026458086913350165
2016-06-26,163844.8514508144,-0.05375845100310861
2016-06-27,170589.55789688643,0.04116520224071096
2016-06-28,168435.55215513264,-0.01262683231206796
2016-06-29,166584.33578956735,-0.01099065097527796
2016-06-30,175291.67543085586,0.05226985838745235
2016-07-01,176062.01189952675,0.004394598127820171
2016-07-02,183196.6931388289,0.04052368345860824
2016-07-03,171471.81965763707,-0.0640015563616455
2016-07-04,177979.61439091677,0.037952561221273884
2016-07-05,174586.1838112732,-0.01906640033610929
2016-07-06,176331.44931829398,0.009996584316817492
2016-07-07,166759.27864388278,-0.054285101786537115
2016-07-08,173517.7771333286,0.04052847040600782
2016-07-09,169466.22138720992,-0.02334951388298112
2016-07-10,169049.6794320892,-0.0024579644941098433
2016-07-11,168606.85632519392,-0.0026194850435855566
2016-07-12,173004.40486447507,0.026081670906665577
2016-07-13,170379.467577199,-0.015172661582416702
2016-07-14,171319.26503962773,0.0055159079658639865
2016-07-15,172667.00826424494,0.007866851543552045
2016-07-16,172019.30657755464,-0.0037511606484724735
2016-07-17,176885.43502362617,0.02828826916516869
2016-07-18,175231.54974868242,-0.00935003650652666
2016-07-19,175168.54807589762,-0.0003595338446481522
2016-07-20,173299.6149725883,-0.010669341750207062
2016-07-21,173124.4178870586,-0.0010109490754344197
2016-07-22,169377.4470250791,-0.021643225766245888
2016-07-23,170662.7129287909,0.007588176149103676
2016-07-24,172154.14445781993,0.008739059068229693
2016-07-25,170282.87560522955,-0.010869728745036777
2016-07-26,169680.7289742452,-0.0035361549353930544
2016-07-27,170349.26173105423,0.003939945100722042
2016-07-28,170527.06468653015,0.001043755362771348
2016-07-29,171036.54403991526,0.002987674445236399
2016-07-30,170530.19490835577,-0.0029604733561579
2016-07-31,162624.93885861937,-0.04635692848404205
2016-08-01,157832.45801742995,-0.02946953200920699
2016-08-02,142523.0833096242,-0.09699763217344737
2016-08-03,147440.75713438776,0.03450440244883124
2016-08-04,150547.57379885044,0.021071627173149254
2016-08-05,149702.54102153858,-0.005613061413005105
2016-08-06,153017.87495005043,0.022146143317866906
2016-08-07,154296.62617889672,0.008356874837424755
2016-08-08,153870.7253372009,-0.002760273197432106
2016-08-09,153023.86527303653,-0.0055037113934994775
2016-08-10,154143.81732967315,0.007318806479226891
2016-08-11,153367.23630680187,-0.005038029006446454
2016-08-12,152960.86360025173,-0.002649670922785785
2016-08-13,152447.74556261246,-0.003354570741573859
2016-08-14,148512.8183860374,-0.02581164557109783
2016-08-15,147671.15417231453,-0.005667283288201319
2016-08-16,150326.29730573538,0.017980106868553447
2016-08-17,149226.90619855237,-0.007313365172209707
2016-08-18,149513.79023439845,0.0019224685625014448
2016-08-19,149855.34987076218,0.0022844691170509357
2016-08-20,151434.79306827922,0.010539785192048123
2016-08-21,151333.51370829678,-0.0006687984836930561
2016-08-22,152751.02751177855,0.009366820136180065
2016-08-23,151882.0334425223,-0.005688957275192363
2016-08-24,151040.38511825036,-0.0055414607323549525
2016-08-25,150410.11415918806,-0.004172863824260298
2016-08-26,150902.1468954943,0.0032712742693985497
2016-08-27,150902.1468954943,0.0
2016-08-28,150902.1468954943,0.0
2016-08-29,150902.1468954943,0.0
2016-08-30,150902.1468954943,0.0
2016-08-31,150902.1468954943,0.0
2016-09-01,150902.1468954943,0.0
2016-09-02,150902.1468954943,0.0
2016-09-03,150902.1468954943,0.0
2016-09-04,150902.1468954943,0.0
2016-09-05,150902.1468954943,0.0
2016-09-06,150902.1468954943,0.0
2016-09-07,150902.1468954943,0.0
2016-09-08,150902.1468954943,0.0
2016-09-09,150902.1468954943,0.0
2016-09-10,150902.1468954943,0.0
2016-09-11,150902.1468954943,0.0
2016-09-12,150902.1468954943,0.0
2016-09-13,150902.1468954943,0.0
2016-09-14,150902.1468954943,0.0
2016-09-15,150902.1468954943,0.0
2016-09-16,150902.1468954943,0.0
2016-09-17,150902.1468954943,0.0
2016-09-18,150902.1468954943,0.0
2016-09-19,150902.1468954943,0.0
2016-09-20,150902.1468954943,0.0
2016-09-21,150902.1468954943,0.0
2016-09-22,150902.1468954943,0.0
2016-09-23,150902.1468954943,0.0
2016-09-24,150902.1468954943,0.0
2016-09-25,150902.1468954943,0.0
2016-09-26,150902.1468954943,0.0
2016-09-27,150902.1468954943,0.0
2016-09-28,150902.1468954943,0.0
2016-09-29,150902.1468954943,0.0
2016-09-30,150902.1468954943,0.0
2016-10-01,150902.1468954943,0.0
2016-10-02,150902.1468954943,0.0
2016-10-03,150902.1468954943,0.0
2016-10-04,150902.1468954943,0.0
2016-10-05,150902.1468954943,0.0
2016-10-06,150902.1468954943,0.0
2016-10-07,150902.1468954943,0.0
2016-10-08,150902.1468954943,0.0
2016-10-09,150902.1468954943,0.0
2016-10-10,150902.1468954943,0.0
2016-10-11,150902.1468954943,0.0
2016-10-12,150902.1468954943,0.0
2016-10-13,150902.1468954943,0.0
2016-10-14,150902.1468954943,0.0
2016-10-15,150494.0102766538,-0.002704644216381835
2016-10-16,151197.40843294282,0.004673927919097487
2016-10-17,150622.9076364187,-0.0037996735690010164
2016-10-18,150332.36361001714,-0.0019289497923044019
2016-10-19,148579.1610365668,-0.011662176602227792
2016-10-20,148658.56767830547,0.0005344399657709609
2016-10-21,149123.02677659693,0.0031243345442191206
2016-10-22,154888.32866893345,0.0386613792447601
2016-10-23,154835.77444525782,-0.00033930396258563533
2016-10-24,154055.7886477338,-0.005037503770162544
2016-10-25,154957.60992110788,0.005853861651613723
2016-10-26,159839.2414514766,0.031503012551975074
2016-10-27,162197.8100004352,0.014755879266823202
2016-10-28,162513.10657717765,0.0019439015652653602
2016-10-29,168363.71200006155,0.03600082200204224
2016-10-30,165391.04720362677,-0.01765620846155791
2016-10-31,165180.8446915799,-0.0012709425062655821
2016-11-01,171972.3922111542,0.04111582993933238
2016-11-02,174572.96332375973,0.015122026734456728
2016-11-03,162289.01041979124,-0.07036572370709493
2016-11-04,165714.11041440998,0.021104941029334467
2016-11-05,165757.24399864732,0.0002602891457430534
2016-11-06,167666.90110005153,0.011520806302859343
2016-11-07,165689.6023692148,-0.011793017690813312
2016-11-08,167272.44238671608,0.009553043732787536
2016-11-09,170435.9794060297,0.018912481782264345
2016-11-10,168612.31620264315,-0.010699989578151547
2016-11-11,168818.9805814048,0.0012256778354984288
2016-11-12,166142.75670018027,-0.01585262434358814
2016-11-13,165430.39814943314,-0.004287629294803641
2016-11-14,166134.9756834839,0.004259057234537567
2016-11-15,167689.7695225048,0.009358618392210527
2016-11-16,175366.85714927892,0.045781490717260676
2016-11-17,174607.84126366486,-0.004328160394457936
2016-11-18,177107.57557764155,0.014316277527318899
2016-11-19,177114.8819667021,4.125396125331804e-05
2016-11-20,172262.93623755575,-0.027394342447511044
2016-11-21,174200.4093949503,0.011247185260575776
2016-11-22,177051.4832206807,0.01636663102935887
2016-11-23,175460.17181901276,-0.008987845640832659
2016-11-24,174445.71996939238,-0.0057816645173857095
2016-11-25,174766.19430216204,0.0018371005767632287
2016-11-26,173289.41198728362,-0.00845004562109497
2016-11-27,172500.69591779157,-0.004551438316092393
2016-11-28,173390.967918694,0.005160976285722985
2016-11-29,173341.7217058135,-0.0002840183284723574
2016-11-30,175718.67128866847,0.013712507060988921
2016-12-01,178330.3314287655,0.0148627355359785
2016-12-02,183318.94115171747,0.027973983354282472
2016-12-03,181719.15836588287,-0.008726772998926435
2016-12-04,182359.40228129624,0.0035232604045207783
2016-12-05,178784.1905098569,-0.019605305384388316
2016-12-06,180085.89275773932,0.007280857687529396
2016-12-07,181006.79981513575,0.005113710148497264
2016-12-08,181637.8532136009,0.0034863518890431155
2016-12-09,182105.37581754176,0.0025739271614879655
2016-12-10,182542.7379926244,0.0024016983195533914
2016-12-11,181383.59662735634,-0.006349972494194223
2016-12-12,183823.93057357706,0.013453994691891902
2016-12-13,183934.46128210117,0.0006012857421731077
2016-12-14,184152.4304281888,0.0011850370211665684
2016-12-15,183352.8842190066,-0.00434176300211242
2016-12-16,184959.7432714117,0.008763751163498368
2016-12-17,186355.23481666375,0.0075448393286550175
2016-12-18,186284.78856938318,-0.00037802129545694285
2016-12-19,186799.42875317115,0.002762652751951755
2016-12-20,188722.76376008042,0.010296257433692002
2016-12-21,196594.5062481643,0.04171061471996618
2016-12-22,203724.894751749,0.03626952064766198
2016-12-23,217261.31807337503,0.06644462051690336
2016-12-24,211803.30161859453,-0.025121897000262017
2016-12-25,211181.42435442194,-0.002936107508335506
2016-12-26,213874.1451416552,0.012750746404258217
2016-12-27,219903.84339245615,0.028192740393221838
2016-12-28,229971.3283851002,0.04578130530750624
2016-12-29,229400.12121671558,-0.0024838190586441433
2016-12-30,226511.3360679207,-0.012592779521968245
2016-12-31,227101.62902032764,0.0026060194719346175
2017-01-01,235250.72663959948,0.03588304343929827
2017-01-02,240770.71795749388,0.02346429019261209
2017-01-03,245976.11744877172,0.02161973655034255
2017-01-04,272106.84261757164,0.10623277348965421
2017-01-05,238798.3668601942,-0.1224095485323401
2017-01-06,212599.53981698156,-0.10971108130965934
2017-01-07,214103.9080653602,0.00707606540293404
2017-01-08,214719.87405806847,0.002876948852891692
2017-01-09,212747.2928382787,-0.009186765912764572
2017-01-10,213890.41192517386,0.005373131059129843
2017-01-11,183274.8870775198,-0.14313649953773722
2017-01-12,189655.45021243862,0.03481417032449219
2017-01-13,194168.06594728312,0.023793757204392474
2017-01-14,192855.0445494191,-0.006762293230136551
2017-01-15,193652.9367532037,0.004137263848341455
2017-01-16,195947.1860661805,0.011847221898321214
2017-01-17,213951.43753301614,0.09188318458808986
2017-01-18,208927.47524252319,-0.02348178796283007
2017-01-19,211862.44309854915,0.0140477831009016
2017-01-20,210908.78673428096,-0.004501299759979593
